recommendation,in_manifest,public_score,public_f1,public_ap,vs_v1824a_role_changes,vs_v1824a_score_mae,vs_v1824a_score_change_gt_0p05,vs_current_role_changes,vs_current_score_mae,vs_current_score_change_gt_0p05,shared_private_rows,private_rows,public_matched,public_rows,manifest_match_type,manifest_group,manifest_order,manifest_candidate,manifest_signature_matches,private_path,public_path,sha256,prediction_signature
not_preferred,no,0.459145418301,0.436315618258,0.474365284996,81,0.078711,76,89,0.103344,94,397,397,276,276,none,,,,,experiments/submissions/sweep_gamble_f035_d02_wwnone_nwnone_private.csv,experiments/submissions/sweep_gamble_f035_d02_wwnone_nwnone_public.csv,d220eea26cdee611392b9d34451085f4981c79272e2e25194cd2a38c43ec9ecb,b8d481e88ec8b6dd13cda1fc480dd5b5994c36a5ba97eb10698a0bd00147a4b3
not_preferred,no,0.459144675145,0.436315618258,0.474364046403,81,0.076349,75,89,0.100477,91,397,397,276,276,none,,,,,experiments/submissions/sweep_gamble_f060_d005_wwdecision_nwnone_private.csv,experiments/submissions/sweep_gamble_f060_d005_wwdecision_nwnone_public.csv,71331bc74ba7f52f438ddf759035e1cc4370a7f11be9754fd10a481bc8e2f3a7,53a113b21eb37e244b9741348ce4c938cfd5e6076c86cb4460cf0a4e6c3c5116
not_preferred,no,0.459144675145,0.436315618258,0.474364046403,81,0.076978,75,89,0.101359,91,397,397,276,276,none,,,,,experiments/submissions/sweep_gamble_f055_d005_wwdecision_nwnone_private.csv,experiments/submissions/sweep_gamble_f055_d005_wwdecision_nwnone_public.csv,446fea1cb804a627beadd3c43341461f3c4b0069148983ca03f4ea983079fe8c,5201d0fd01806610fc05490516031951589132b61efb62beadba7bcfbfc70265
not_preferred,no,0.459144675145,0.436315618258,0.474364046403,81,0.077608,73,89,0.102240,90,397,397,276,276,none,,,,,experiments/submissions/sweep_gamble_f050_d005_wwdecision_nwnone_private.csv,experiments/submissions/sweep_gamble_f050_d005_wwdecision_nwnone_public.csv,66949bb03a156f4f04c98309b6a07eded16ac5ffa5adaa479c70a4ee667d200e,5d952d8affd9a9adad0e0fdd40b86349d122a464c8611e8a581bf21f17c7f9a0
not_preferred,no,0.459109857423,0.436315618258,0.474306016867,81,0.076449,75,89,0.100578,91,397,397,276,276,none,,,,,experiments/submissions/sweep_gamble_f060_d001_wwdecision_nwnone_private.csv,experiments/submissions/sweep_gamble_f060_d001_wwdecision_nwnone_public.csv,98abc7f57e7f3ac5331cfc246ee2e093c215b34cc1ddc7e2f9a1ebc9b62b299f,c74019c85260409912b4296d12591a695746afd785af15b2999a3b2b794f4d40
not_preferred,no,0.459109857423,0.436315618258,0.474306016867,81,0.077079,75,89,0.101460,91,397,397,276,276,none,,,,,experiments/submissions/sweep_gamble_f055_d001_wwdecision_nwnone_private.csv,experiments/submissions/sweep_gamble_f055_d001_wwdecision_nwnone_public.csv,41f255b36db863e41c044290338ceef42fc42eff1172526f9417e855b7d70830,a6417d408d7ce4b03e22c0feb996381384ddb926bfda2bc0fb27f1cacf7e27e4
not_preferred,no,0.459109857423,0.436315618258,0.474306016867,81,0.077709,73,89,0.102341,90,397,397,276,276,none,,,,,experiments/submissions/sweep_gamble_f050_d001_wwdecision_nwnone_private.csv,experiments/submissions/sweep_gamble_f050_d001_wwdecision_nwnone_public.csv,1638f5ca31e293bf37b85f3b3fdd5ceeaad9afb1e32e674b9578d22721d174f6,23a448e8913ad6eb6ebd2186c64edc3a9a3ebb77cebc5f129f2968d6058ed466
not_preferred,no,0.459087674769,0.436315618258,0.474269045776,81,0.078061,76,89,0.102694,93,397,397,276,276,none,,,,,experiments/submissions/sweep_gamble_f045_d01_wwdecision_nwnone_private.csv,experiments/submissions/sweep_gamble_f045_d01_wwdecision_nwnone_public.csv,e7d22ed91f37da389bbe836d0cb2864fe4e5da3c2d7b0eaefb06adc090ebf108,51c40167fb77ce680b9fe5a386929a19c80e2c5c1d036db88ecc75b612699d5d
not_preferred,no,0.459041879016,0.436315618258,0.474192719522,81,0.077709,76,89,0.102341,93,397,397,276,276,none,,,,,experiments/submissions/sweep_gamble_f049_d01_wwdecision_nwnone_private.csv,experiments/submissions/sweep_gamble_f049_d01_wwdecision_nwnone_public.csv,f10d83acb3f3ba716eab94e84c441e16541eadcae47d2b72e0fc43a40e107bd2,5cef3080fab03821dbb25a421b98ea7fd074035521b258f7f46f47bb82a0abd9
not_preferred,no,0.458980893965,0.436315618258,0.474091077770,81,0.078187,73,89,0.102820,90,397,397,276,276,none,,,,,experiments/submissions/sweep_gamble_f045_d005_wwdecision_nwnone_private.csv,experiments/submissions/sweep_gamble_f045_d005_wwdecision_nwnone_public.csv,e1649f995b5bf2cd6310fd01e815a297aeb9c240e07b3d60f4e1f4b31bfe624b,6604540d713489fd4b42c3542377f7c6530f6bee7fb3c1f0d67fc1f722386ac5
not_preferred,no,0.458946076243,0.436315618258,0.474033048233,81,0.078288,73,89,0.102921,90,397,397,276,276,none,,,,,experiments/submissions/sweep_gamble_f045_d001_wwdecision_nwnone_private.csv,experiments/submissions/sweep_gamble_f045_d001_wwdecision_nwnone_public.csv,b48dfedc893c07ad7f764a10f209037fccffb13b878d3d517962ab548d5b7700,036fd5a950cf1418645f903f50bc26be295dc42b1c9ee2a00927628d4fbe1f8b
not_preferred,no,0.458935098213,0.436315618258,0.474014751515,81,0.077835,73,89,0.102467,90,397,397,276,276,none,,,,,experiments/submissions/sweep_gamble_f049_d005_wwdecision_nwnone_private.csv,experiments/submissions/sweep_gamble_f049_d005_wwdecision_nwnone_public.csv,015926d92bb842b2bc6bb092d9613602a70b668d0c09dbd7ca4e5413eca75a11,45cdf09a782bc67f3ad5342bbd39d5e6f23a3812b02f67cd54a3b381473a6743
not_preferred,no,0.458900280491,0.436315618258,0.473956721979,81,0.077936,73,89,0.102568,90,397,397,276,276,none,,,,,experiments/submissions/sweep_gamble_f049_d001_wwdecision_nwnone_private.csv,experiments/submissions/sweep_gamble_f049_d001_wwdecision_nwnone_public.csv,ddf277b79faf90ef69f8ff3e01696e6d7134cf229bd1aca3aa177d52e2cf5174,cf3770bef9e1853f9e4832338d0aa27a6bb0f83eb1ea31b887d9e056f224fe7f
not_preferred,no,0.458712792001,0.436315618258,0.473644241162,81,0.077351,77,89,0.101984,94,397,397,276,276,none,,,,,experiments/submissions/sweep_gamble_f040_d02_wwdecision_lowprob_nwnone_private.csv,experiments/submissions/sweep_gamble_f040_d02_wwdecision_lowprob_nwnone_public.csv,78031b22836500a94718942a65caaf017af50ae24c3ca69b1a672a268349e7d2,58d0a224d1c5f67292ddb15dffd1d0d25bf07aae091dc3bbaef040f295f7c3e1
not_preferred,no,0.458712792001,0.436315618258,0.473644241162,81,0.077855,77,89,0.102487,94,397,397,276,276,none,,,,,experiments/submissions/sweep_gamble_f040_d02_wwdecision_not_highprob_nwnone_private.csv,experiments/submissions/sweep_gamble_f040_d02_wwdecision_not_highprob_nwnone_public.csv,2a9446e8e41203481b071aa36c512943a92eea5b3d76bc1400197c147ddc50e2,1465c6369235ba912cc3ac7b839c35232c891357857f0ac414f7c608c21e1b53
not_preferred,no,0.458653638508,0.436315618258,0.473545652007,81,0.077981,77,89,0.102613,94,397,397,276,276,none,,,,,experiments/submissions/sweep_gamble_f035_d02_wwdecision_lowprob_nwnone_private.csv,experiments/submissions/sweep_gamble_f035_d02_wwdecision_lowprob_nwnone_public.csv,46c7fff31df1f8cd9c04b52e08069171dbebc51ed983c8a1b4c0db2806eff522,482b9a373e48d904bdd217c96644224090eb25c83f8f42670a761c1a9441e0b4
not_preferred,no,0.458653638508,0.436315618258,0.473545652007,81,0.078359,77,89,0.102991,94,397,397,276,276,none,,,,,experiments/submissions/sweep_gamble_f035_d02_wwdecision_not_highprob_nwnone_private.csv,experiments/submissions/sweep_gamble_f035_d02_wwdecision_not_highprob_nwnone_public.csv,e617c4bcd50e7150b7032007f592bb10d414ed7941e44d7f4df53170f0137923,c8f8314291be477e66f18c44163a6b9d99d265af9be55769aa56f9ea88d6993b
not_preferred,no,0.458591922272,0.436315618258,0.473442791614,81,0.078439,77,89,0.103072,94,397,397,276,276,none,,,,,experiments/submissions/sweep_gamble_f040_d01_wwdecision_nwnone_private.csv,experiments/submissions/sweep_gamble_f040_d01_wwdecision_nwnone_public.csv,edb85dde8d5dc7ec95096ae4a03aca8dca15467c60957439f686bb9c5e8977a6,5dcb33cec268661de128f95ef00a843ac7ca515d9f78f9a6f03ddb95a253cc13
not_preferred,no,0.458531148135,0.436315618258,0.473341501386,81,0.078817,77,89,0.103449,94,397,397,276,276,none,,,,,experiments/submissions/sweep_gamble_f035_d01_wwdecision_nwnone_private.csv,experiments/submissions/sweep_gamble_f035_d01_wwdecision_nwnone_public.csv,df84f34e5b394f25a1b80214c226daa220d2d5ab65a21998abf33a5d7e06b5da,b0055f53b469bc20bfbf24cb05c7a5702149e74e790695a8129aaf8893868157
not_preferred,no,0.458485141468,0.436315618258,0.473264823608,81,0.078565,74,89,0.103198,91,397,397,276,276,none,,,,,experiments/submissions/sweep_gamble_f040_d005_wwdecision_nwnone_private.csv,experiments/submissions/sweep_gamble_f040_d005_wwdecision_nwnone_public.csv,62fa587bbbd247ada480b37b51b32fe5efb7cbc4d7ef8d11a2f024f1a120517d,d72b374835448d785754d3c057a3a1a037a1a49b1d619d539abdf50073143edc
not_preferred,no,0.458450323746,0.436315618258,0.473206794071,81,0.078666,74,89,0.103298,91,397,397,276,276,none,,,,,experiments/submissions/sweep_gamble_f040_d001_wwdecision_nwnone_private.csv,experiments/submissions/sweep_gamble_f040_d001_wwdecision_nwnone_public.csv,d6b6d97380bb78d9a45b01c885bf0a906d6e38af0d0dbbeb8c74bb2f5a22362d,4e1e54c8f816c29f256a2d962bd813023fd294616e3b34a6ff3ea65389620cf7
not_preferred,no,0.458424367331,0.436315618258,0.473163533380,81,0.078943,74,89,0.103575,91,397,397,276,276,none,,,,,experiments/submissions/sweep_gamble_f035_d005_wwdecision_nwnone_private.csv,experiments/submissions/sweep_gamble_f035_d005_wwdecision_nwnone_public.csv,501c26b0c2dc18faa9c94c4dbef94890f882ae3b0657cf09d2a289e1564bfd12,aa3d1497af8630c9d8be3fb2435c384e9fc31805b6f9b62d7af9a167d2e53d0d
not_preferred,no,0.458389549609,0.436315618258,0.473105503843,81,0.079044,74,89,0.103676,91,397,397,276,276,none,,,,,experiments/submissions/sweep_gamble_f035_d001_wwdecision_nwnone_private.csv,experiments/submissions/sweep_gamble_f035_d001_wwdecision_nwnone_public.csv,e8324c0cf6509d00cee38557275a6a27e360a081fe3b2af71a0135fc510fe920,81646e3f8526df441ad7596360bb4cdda1f99f7d0933b697b69748a336308815
not_preferred,no,0.458123531348,0.436315618258,0.472662140074,81,0.076472,75,89,0.100601,91,397,397,276,276,none,,,,,experiments/submissions/sweep_gamble_f060_d0001_wwdecision_nwnone_private.csv,experiments/submissions/sweep_gamble_f060_d0001_wwdecision_nwnone_public.csv,eb07b57dd9c75a56a2f554b9f6f4a67fa48e6cd88747278c607e966d35e4112c,8e06ab3fe069d5a246beb0fae85fc212f5b396bde72c36405aae979b8328b4ff
not_preferred,no,0.458123531348,0.436315618258,0.472662140074,81,0.077102,75,89,0.101482,91,397,397,276,276,none,,,,,experiments/submissions/sweep_gamble_f055_d0001_wwdecision_nwnone_private.csv,experiments/submissions/sweep_gamble_f055_d0001_wwdecision_nwnone_public.csv,986bad115de1406bfcbe90ba8482fbdc4b0444da8101e618ce788118b2548920,3ec7b08b6b1cf12e6c680cabea30d6d046848b1da8bbef16f053c19fd9c18a73
not_preferred,no,0.458123531348,0.436315618258,0.472662140074,81,0.077731,73,89,0.102364,90,397,397,276,276,none,,,,,experiments/submissions/sweep_gamble_f050_d0001_wwdecision_nwnone_private.csv,experiments/submissions/sweep_gamble_f050_d0001_wwdecision_nwnone_public.csv,b73923f4e6abb0df83abc897f7c1ce9f4fa19153fac724131f1a5d5456cb95d3,d6764e686cc512b3d7f1713178fcfa5fbbeb74e1e51484bace8f1798d82e4f2e
not_preferred,no,0.458021501828,0.436315618258,0.472492090875,81,0.078187,75,89,0.102820,92,397,397,276,276,none,,,,,experiments/submissions/sweep_gamble_f049_d02_wwlock_nwnone_private.csv,experiments/submissions/sweep_gamble_f049_d02_wwlock_nwnone_public.csv,cedec830a081e908bf4584788fd3f912265f397f57c1b1f25e6e399792938da1,3ab2007be418a21686cf358a33ed0bf420cded08c504ff195c2dcba9d7f52427
not_preferred,no,0.458004548411,0.436315618258,0.472463835179,81,0.074208,78,89,0.098336,94,397,397,276,276,none,,,,,experiments/submissions/sweep_gamble_f060_d01_wwdecision_lowprob_nwnone_private.csv,experiments/submissions/sweep_gamble_f060_d01_wwdecision_lowprob_nwnone_public.csv,ade79230fea5370d420e8b4a5bbdc62d90ac63a7cfccf96654050d1cb2d524a3,3904e657d3f29b10d2c385839adf11f26928cc5e9372518f3f04e6ae4c4079da
not_preferred,no,0.458004548411,0.436315618258,0.472463835179,81,0.074837,78,89,0.099218,94,397,397,276,276,none,,,,,experiments/submissions/sweep_gamble_f055_d01_wwdecision_lowprob_nwnone_private.csv,experiments/submissions/sweep_gamble_f055_d01_wwdecision_lowprob_nwnone_public.csv,af639c3a996a63b5a0d7fb8bac8da8eb31693b7cb4acb01700595cadea282d3d,1553373b0061cf33dda73f1bc0949fc69f2cff6fdc70b9a96cd5fdd140ab30a4
not_preferred,no,0.458004548411,0.436315618258,0.472463835179,81,0.075467,75,89,0.100099,92,397,397,276,276,none,,,,,experiments/submissions/sweep_gamble_f050_d01_wwdecision_lowprob_nwnone_private.csv,experiments/submissions/sweep_gamble_f050_d01_wwdecision_lowprob_nwnone_public.csv,1e803049e7d21b73e6322ec4765ca5f7848e140ef0093729676f43fe4fd2cac6,1204a51fa9e2b06a6fe6b7813d339d61a3ba48bd041303cd7d60fc3f7c51acd7
not_preferred,no,0.458004548411,0.436315618258,0.472463835179,81,0.075467,78,89,0.099596,94,397,397,276,276,none,,,,,experiments/submissions/sweep_gamble_f060_d01_wwdecision_not_highprob_nwnone_private.csv,experiments/submissions/sweep_gamble_f060_d01_wwdecision_not_highprob_nwnone_public.csv,15711631d2d682a5fdb60317096e2b5147e30cb5fef12c9ec3ba3d8bd096ee64,4fe7c0c2e5394087b21e2e06c350dd3625280350feb0d63b0b213f165448d100
not_preferred,no,0.458004548411,0.436315618258,0.472463835179,81,0.075971,78,89,0.100351,94,397,397,276,276,none,,,,,experiments/submissions/sweep_gamble_f055_d01_wwdecision_not_highprob_nwnone_private.csv,experiments/submissions/sweep_gamble_f055_d01_wwdecision_not_highprob_nwnone_public.csv,5edad85bcac9431af7b165bf35936633c7526a1c71095dff1fd6b8c97025d56c,68ff873a7f2b473d255d40fb01802c70372892923e89c2ab3fc64b1d5f897829
not_preferred,no,0.458004548411,0.436315618258,0.472463835179,81,0.076475,75,89,0.101107,92,397,397,276,276,none,,,,,experiments/submissions/sweep_gamble_f050_d01_wwdecision_not_highprob_nwnone_private.csv,experiments/submissions/sweep_gamble_f050_d01_wwdecision_not_highprob_nwnone_public.csv,2b416059fa7a0250c21dde0e932a0076dbedc701eed4929525c9b9dd9e85067e,7fffeb02bfea66bb1ea0bf76e8c479f80de0a3001d756ea9cd5dadcd74274e8b
not_preferred,no,0.457986695324,0.436315618258,0.472434080034,81,0.075744,75,89,0.100376,92,397,397,276,276,none,,,,,experiments/submissions/sweep_gamble_f049_d01_wwdecision_lowprob_nwnone_private.csv,experiments/submissions/sweep_gamble_f049_d01_wwdecision_lowprob_nwnone_public.csv,ca210f6b94f4c969c8342f5efef8b2e220bbc9d71725091ea876fdff3f785350,b675f42e7fb5b74da7f8d0e2c2cbe55a332ccef1e9e4cc29b8019f02d1e350f4
not_preferred,no,0.457986695324,0.436315618258,0.472434080034,81,0.076726,75,89,0.101359,92,397,397,276,276,none,,,,,experiments/submissions/sweep_gamble_f049_d01_wwdecision_not_highprob_nwnone_private.csv,experiments/submissions/sweep_gamble_f049_d01_wwdecision_not_highprob_nwnone_public.csv,255e7a0a35de43264f9d9e570a52f9d320fa8de259809ca028b231901c77c424,8b8915e33cc8349aaa72fe97f125b3fc8ff5a79abe1004aac1cf3b7df90d3c69
not_preferred,no,0.457959750167,0.436315618258,0.472389171440,81,0.078311,73,89,0.102943,90,397,397,276,276,none,,,,,experiments/submissions/sweep_gamble_f045_d0001_wwdecision_nwnone_private.csv,experiments/submissions/sweep_gamble_f045_d0001_wwdecision_nwnone_public.csv,13ba8579fafae66a4b90336dcb6ba76aa48762c1a428853e5133a1dabbb1e57d,c83ae01c9b8ba284ab5d34ccbbd32ec36228bdf22dbd23ad893941ddb86b1068
not_preferred,no,0.457945539114,0.436315618258,0.472365486352,81,0.076399,75,89,0.101031,92,397,397,276,276,none,,,,,experiments/submissions/sweep_gamble_f045_d01_wwdecision_lowprob_nwnone_private.csv,experiments/submissions/sweep_gamble_f045_d01_wwdecision_lowprob_nwnone_public.csv,eda77a08ee904af9ae96777659adf64ca664e64616bc8ad661f45e8c4ef49da0,5c5f057376abb594374c51279b741d836e0100ca5f2dfcfc672b86880fe2e486
not_preferred,no,0.457945539114,0.436315618258,0.472365486352,81,0.077281,75,89,0.101913,92,397,397,276,276,none,,,,,experiments/submissions/sweep_gamble_f045_d01_wwdecision_not_highprob_nwnone_private.csv,experiments/submissions/sweep_gamble_f045_d01_wwdecision_not_highprob_nwnone_public.csv,0ea362681da052e127c52c406b54bcc97f3def9c107569012c47ccef88fd17e0,a944cd2ade8a5fda213caab92d9d70c1766ba6a8ff868ea8d90170edd55d30ef
not_preferred,no,0.457927656221,0.436315618258,0.472335681529,81,0.077482,78,89,0.101611,94,397,397,276,276,none,,,,,experiments/submissions/sweep_gamble_f060_d02_wwlock_nwnone_private.csv,experiments/submissions/sweep_gamble_f060_d02_wwlock_nwnone_public.csv,0c6af394fdba878fc26e80d831938df59679b1ae241abc70389f4772ab71f185,95637ed46b54120c78aa1483fe0963d293029a6a5f0dd505e722da6dbafa6a4b
not_preferred,no,0.457927656221,0.436315618258,0.472335681529,81,0.077734,78,89,0.102114,94,397,397,276,276,none,,,,,experiments/submissions/sweep_gamble_f055_d02_wwlock_nwnone_private.csv,experiments/submissions/sweep_gamble_f055_d02_wwlock_nwnone_public.csv,8e942f38d41edf200b3b9e093f229beed6b9be731677d869798ce7ccaa37fe6f,dd6f75f8eb701d6d5bd479ed858ba7ecf338446a1760c84ff543471240a64cd8
not_preferred,no,0.457927656221,0.436315618258,0.472335681529,81,0.077986,75,89,0.102618,92,397,397,276,276,none,,,,,experiments/submissions/sweep_gamble_f050_d02_wwlock_nwnone_private.csv,experiments/submissions/sweep_gamble_f050_d02_wwlock_nwnone_public.csv,1a9a02d76c297e6a4439d9ac361bcc4149596a07e9c641be4dc19f91d5f361b1,be14e94066790d62138eb82fea51a2663cff854f1cb4e00ce932dfda9d5d90df
not_preferred,no,0.457913954415,0.436315618258,0.472312845186,81,0.077958,73,89,0.102591,90,397,397,276,276,none,,,,,experiments/submissions/sweep_gamble_f049_d0001_wwdecision_nwnone_private.csv,experiments/submissions/sweep_gamble_f049_d0001_wwdecision_nwnone_public.csv,dbbbed736ace67bb38fb5ea2d3cee04612123f5df2045afb600385f2f947879d,ac762d3848430b655fefd5f6e1b5ea7a2948328b481053111359496fde5ce478
not_preferred,no,0.457898937874,0.436315618258,0.472287817617,81,0.074082,76,89,0.098210,92,397,397,276,276,none,,,,,experiments/submissions/sweep_gamble_f060_d005_wwdecision_lowprob_nwnone_private.csv,experiments/submissions/sweep_gamble_f060_d005_wwdecision_lowprob_nwnone_public.csv,ec542178dc09c43b7fe1524aa3bfe998f0fbfbeafd4655d4f677839f6819bf84,2b2021018ad7aaf903087423c788ed04773f6f5fe53bc95e745e9153d69074a2
not_preferred,no,0.457898937874,0.436315618258,0.472287817617,81,0.074711,76,89,0.099092,92,397,397,276,276,none,,,,,experiments/submissions/sweep_gamble_f055_d005_wwdecision_lowprob_nwnone_private.csv,experiments/submissions/sweep_gamble_f055_d005_wwdecision_lowprob_nwnone_public.csv,0470b2cb5bc61c0c88ecef3358d7ac77f520fa3cf39226aeabde8f48234d7692,4c863ca2bf1f0758533cd76a49524023ec3322bcdc85ec79e492c2d1921c8ef9
not_preferred,no,0.457898937874,0.436315618258,0.472287817617,81,0.075341,73,89,0.099973,90,397,397,276,276,none,,,,,experiments/submissions/sweep_gamble_f050_d005_wwdecision_lowprob_nwnone_private.csv,experiments/submissions/sweep_gamble_f050_d005_wwdecision_lowprob_nwnone_public.csv,81e8f9000f8d544c25bd34f7c4d57e3943e5bbd43d29baf797c3e3b0e0953317,0f4b316bf25da1184a9f20c37115857dc48d863c75da05f27ebda3a72520b2cf
not_preferred,no,0.457898937874,0.436315618258,0.472287817617,81,0.075467,76,89,0.099596,92,397,397,276,276,none,,,,,experiments/submissions/sweep_gamble_f060_d005_wwdecision_not_highprob_nwnone_private.csv,experiments/submissions/sweep_gamble_f060_d005_wwdecision_not_highprob_nwnone_public.csv,537381a613bcd646229111b57e4d833cc1dd33fc86ca642e56830de8bc3958cb,150a20bb67f667598b486e36671cd55f36cfccbdd18c7204a2f0440eb96c19a7
not_preferred,no,0.457898937874,0.436315618258,0.472287817617,81,0.075971,76,89,0.100351,92,397,397,276,276,none,,,,,experiments/submissions/sweep_gamble_f055_d005_wwdecision_not_highprob_nwnone_private.csv,experiments/submissions/sweep_gamble_f055_d005_wwdecision_not_highprob_nwnone_public.csv,d445839898432551e24aee9ca1baebec22c60d4a0d95aecd0cbf0a1ff038d5ac,1328c4f4100316da25b6383f16bdbafac992748f91e7f5aac098671806edf939
not_preferred,no,0.457898937874,0.436315618258,0.472287817617,81,0.076475,73,89,0.101107,90,397,397,276,276,none,,,,,experiments/submissions/sweep_gamble_f050_d005_wwdecision_not_highprob_nwnone_private.csv,experiments/submissions/sweep_gamble_f050_d005_wwdecision_not_highprob_nwnone_public.csv,97ac9d7895f2b02bedf29d660f29431a36d1abb20a0dbd7933559dcfe4587391,359f4a6debf96b0f12527e5743a9c88390b4892f56761af504b7a14d44f4688a
not_preferred,no,0.457881084787,0.436315618258,0.472258062472,81,0.075618,73,89,0.100251,90,397,397,276,276,none,,,,,experiments/submissions/sweep_gamble_f049_d005_wwdecision_lowprob_nwnone_private.csv,experiments/submissions/sweep_gamble_f049_d005_wwdecision_lowprob_nwnone_public.csv,5a3c9b2447ccbdeb937d9b728a1223d75b5f0f0606f41840fe23e23e93df57f2,49f0a23dfb5d75b9be1b437c4053755ae7ee56d63c3dc462bec921ccb35ea113
not_preferred,no,0.457881084787,0.436315618258,0.472258062472,81,0.076726,73,89,0.101359,90,397,397,276,276,none,,,,,experiments/submissions/sweep_gamble_f049_d005_wwdecision_not_highprob_nwnone_private.csv,experiments/submissions/sweep_gamble_f049_d005_wwdecision_not_highprob_nwnone_public.csv,7576f005a58c6d5f845596ae040bb4fc50d41cf0dc297f394c180f3b1c8a5a7b,d17c646d360a75e464e30d70e2b94852aa229c043a0cb2373aed2b09767d11a0
not_preferred,no,0.457875283555,0.436315618258,0.472248393753,81,0.078742,75,89,0.103374,92,397,397,276,276,none,,,,,experiments/submissions/sweep_gamble_f045_d02_wwlock_nwnone_private.csv,experiments/submissions/sweep_gamble_f045_d02_wwlock_nwnone_public.csv,0888fda8a47e5a7d9647ffb660ed9ae64ca95283e7f74c91e1ba5932b810c7bb,661714ebd7340e4f452d817dc13eddd996cd8e745f351113c6087ea19331d214
not_preferred,no,0.457864497578,0.436315618258,0.472230417124,81,0.073981,76,89,0.098109,92,397,397,276,276,none,,,,,experiments/submissions/sweep_gamble_f060_d001_wwdecision_lowprob_nwnone_private.csv,experiments/submissions/sweep_gamble_f060_d001_wwdecision_lowprob_nwnone_public.csv,bb416ce708ada4cf2da9e24e00d05a45b3434d872fd7e3169aa4f97da435b760,e7f9ba43da13cf254a5b509f1bcd21b7e8bce2b246e5f2d70e8fcadcfe2e3b30
not_preferred,no,0.457864497578,0.436315618258,0.472230417124,81,0.074611,76,89,0.098991,92,397,397,276,276,none,,,,,experiments/submissions/sweep_gamble_f055_d001_wwdecision_lowprob_nwnone_private.csv,experiments/submissions/sweep_gamble_f055_d001_wwdecision_lowprob_nwnone_public.csv,9f8f1489d6edf47d4dbc79a4e81a3c55f7befd55300aec9cc2936ee60a7c6314,30d4166248fe90c7d37043de45f4d6cd2ee95d248d2050758dc11162f4eabf8a
not_preferred,no,0.457864497578,0.436315618258,0.472230417124,81,0.075240,73,89,0.099873,90,397,397,276,276,none,,,,,experiments/submissions/sweep_gamble_f050_d001_wwdecision_lowprob_nwnone_private.csv,experiments/submissions/sweep_gamble_f050_d001_wwdecision_lowprob_nwnone_public.csv,e7a315fd447937e116447ed0b3f7de98fca6d89ecee235c7b4bc891311af5ef9,ec09e9ff0b6fc53faf980a1f509c1e8de808ec3753f34d09ba24d31202a36ade
not_preferred,no,0.457864497578,0.436315618258,0.472230417124,81,0.075467,76,89,0.099596,92,397,397,276,276,none,,,,,experiments/submissions/sweep_gamble_f060_d001_wwdecision_not_highprob_nwnone_private.csv,experiments/submissions/sweep_gamble_f060_d001_wwdecision_not_highprob_nwnone_public.csv,6228871f809ff931430fbe696a8d49eef84aa4feb238d26e978be591efbe0611,e09111b78f4d5821e06e6704e7597b47b37b754771c7e3bcfc01b7969c7c56e7
not_preferred,no,0.457864497578,0.436315618258,0.472230417124,81,0.075971,76,89,0.100351,92,397,397,276,276,none,,,,,experiments/submissions/sweep_gamble_f055_d001_wwdecision_not_highprob_nwnone_private.csv,experiments/submissions/sweep_gamble_f055_d001_wwdecision_not_highprob_nwnone_public.csv,9ff25e5a4e16899bb6aca6d80063df9e1d07dc69bec9cc9b6686f08040c819b2,27f209e22cf546495988b9850f5ae7ec9be8ee4d177be0bea4787851be973437
not_preferred,no,0.457864497578,0.436315618258,0.472230417124,81,0.076475,73,89,0.101107,90,397,397,276,276,none,,,,,experiments/submissions/sweep_gamble_f050_d001_wwdecision_not_highprob_nwnone_private.csv,experiments/submissions/sweep_gamble_f050_d001_wwdecision_not_highprob_nwnone_public.csv,ee52edaa31de1131c87fd37b7ef373a9f40de0be776ee3d221c4cafb11f0c149,23c843c28241847de3aa42df8932569f5ff81f29c653c23fa5d034f5aacfb428
not_preferred,no,0.457846644491,0.436315618258,0.472200661979,81,0.075517,73,89,0.100150,90,397,397,276,276,none,,,,,experiments/submissions/sweep_gamble_f049_d001_wwdecision_lowprob_nwnone_private.csv,experiments/submissions/sweep_gamble_f049_d001_wwdecision_lowprob_nwnone_public.csv,8a730432b0c0fc701fbb93a2bb883127974f0474ff8414bb5d0317ad1a416450,f0a374729c2a04d81e69c0dea4c89f084ac64be7c54b61629eb560ad1849bf34
not_preferred,no,0.457846644491,0.436315618258,0.472200661979,81,0.076726,73,89,0.101359,90,397,397,276,276,none,,,,,experiments/submissions/sweep_gamble_f049_d001_wwdecision_not_highprob_nwnone_private.csv,experiments/submissions/sweep_gamble_f049_d001_wwdecision_not_highprob_nwnone_public.csv,ec2af91f559dd2766d0fed53a2dc53dfd6ffbb6df0a366b2a1b824a57ab9e92c,d67918ae4c84bbcf3de4b201ede2614ce9394d7f3ab7f9df5a85488b67ccdffb
not_preferred,no,0.457839928577,0.436315618258,0.472189468790,81,0.076273,73,89,0.100905,90,397,397,276,276,none,,,,,experiments/submissions/sweep_gamble_f045_d005_wwdecision_lowprob_nwnone_private.csv,experiments/submissions/sweep_gamble_f045_d005_wwdecision_lowprob_nwnone_public.csv,32353a4434a9f33c0a0951d03662ec299ea7dd52cfaf629b51236cb8a95477cf,bbb5db7170a149b9c5b7ab6f62187883f41209e5b1bfccec02871075e3ee4b2f
